Date,Word,Count
2020-05-31,using,1763
2020-05-31,model,1695
2020-05-31,recognition,1543
2020-05-31,used,1334
2020-06-01,language,2218
2020-06-01,results,2181
2020-06-01,study,1990
2020-06-01,data,1947
2020-06-01,using,1846
2020-06-01,model,1765
2020-06-01,recognition,1645
2020-06-01,used,1404
2020-06-02,language,2257
2020-06-02,results,2199
2020-06-02,study,2020
2020-06-02,data,1960
2020-06-02,using,1862
2020-06-02,model,1792
2020-06-02,recognition,1658
2020-06-02,used,1425
2020-06-03,language,2274
2020-06-03,results,2209
2020-06-03,study,2034
2020-06-03,data,1969
2020-06-03,using,1866
2020-06-03,model,1808
2020-06-03,recognition,1664
2020-06-03,used,1435
2020-06-04,language,2291
2020-06-04,results,2220
2020-06-04,study,2042
2020-06-04,data,1985
2020-06-04,using,1884
2020-06-04,model,1825
2020-06-04,recognition,1682
2020-06-04,used,1444
2020-06-05,language,2301
2020-06-05,results,2232
2020-06-05,study,2059
2020-06-05,data,1996
2020-06-05,using,1891
2020-06-05,model,1840
2020-06-05,recognition,1704
2020-06-05,used,1452
2020-06-06,language,2309
2020-06-06,results,2235
2020-06-06,study,2062
2020-06-06,data,2012
2020-06-06,using,1893
2020-06-06,model,1840
2020-06-06,recognition,1706
2020-06-06,used,1460
2020-06-07,language,2318
2020-06-07,results,2237
2020-06-07,study,2062
2020-06-07,data,2014
2020-06-07,using,1897
2020-06-07,model,1840
2020-06-07,recognition,1706
2020-06-07,used,1461
2020-06-08,language,2326
2020-06-08,results,2243
2020-06-08,study,2073
2020-06-08,data,2022
2020-06-08,using,1898
2020-06-08,model,1850
2020-06-08,recognition,1711
2020-06-08,used,1471
2020-06-09,language,2328
2020-06-09,results,2246
2020-06-09,study,2082
2020-06-09,data,2033
2020-06-09,using,1912
2020-06-09,model,1859
2020-06-09,recognition,1716
2020-06-09,used,1479
2020-06-10,language,2337
2020-06-10,results,2247
2020-06-10,study,2088
2020-06-10,data,2047
2020-06-10,using,1920
2020-06-10,model,1863
2020-06-10,recognition,1717
2020-06-10,used,1482
2020-06-11,language,2342
2020-06-11,results,2253
2020-06-11,study,2092
2020-06-11,data,2055
2020-06-11,using,1926
2020-06-11,model,1870
2020-06-11,recognition,1719
2020-06-11,used,1483
2020-06-12,language,2361
2020-06-12,results,2264
2020-06-12,study,2108
2020-06-12,data,2083
2020-06-12,using,1939
2020-06-12,model,1874
2020-06-12,recognition,1732
2020-06-12,used,1493
2020-06-13,language,2362
2020-06-13,results,2268
2020-06-13,study,2112
2020-06-13,data,2088
2020-06-13,using,1941
2020-06-13,model,1875
2020-06-13,recognition,1735
2020-06-13,used,1495
2020-06-14,language,2364
2020-06-14,results,2270
2020-06-14,study,2124
2020-06-14,data,2092
2020-06-14,using,1948
2020-06-14,model,1880
2020-06-14,recognition,1740
2020-06-14,used,1497
2020-06-15,language,2391
2020-06-15,results,2283
2020-06-15,study,2139
2020-06-15,data,2102
2020-06-15,using,1961
2020-06-15,model,1886
2020-06-15,recognition,1746
2020-06-15,used,1505
2020-06-16,language,2410
2020-06-16,results,2299
2020-06-16,study,2146
2020-06-16,data,2107
2020-06-16,using,1974
2020-06-16,model,1894
2020-06-16,recognition,1754
2020-06-16,used,1515
2020-06-17,language,2420
2020-06-17,results,2305
2020-06-17,study,2156
2020-06-17,data,2119
2020-06-17,using,1978
2020-06-17,model,1894
2020-06-17,recognition,1759
2020-06-17,used,1518
2020-06-18,language,2425
2020-06-18,results,2315
2020-06-18,study,2164
2020-06-18,data,2131
2020-06-18,using,1985
2020-06-18,model,1897
2020-06-18,recognition,1764
2020-06-18,used,1523
2020-06-19,language,2444
2020-06-19,results,2324
2020-06-19,study,2168
2020-06-19,data,2134
2020-06-19,using,1988
2020-06-19,model,1899
2020-06-19,recognition,1769
2020-06-19,used,1525
2020-06-20,language,2444
2020-06-20,results,2325
2020-06-20,study,2178
2020-06-20,data,2145
2020-06-20,using,1993
2020-06-20,model,1899
2020-06-20,recognition,1770
2020-06-20,used,1530
2020-06-21,language,2444
2020-06-21,results,2328
2020-06-21,study,2182
2020-06-21,data,2146
2020-06-21,using,1994
2020-06-21,model,1899
2020-06-21,recognition,1770
2020-06-21,used,1530
2020-06-22,language,2447
2020-06-22,results,2336
2020-06-22,study,2187
2020-06-22,data,2160
2020-06-22,using,1997
2020-06-22,model,1899
2020-06-22,recognition,1773
2020-06-22,used,1536
2020-06-23,language,2452
2020-06-23,results,2347
2020-06-23,study,2196
2020-06-23,data,2171
2020-06-23,using,2003
2020-06-23,model,1910
2020-06-23,recognition,1783
2020-06-23,used,1539
2020-06-24,language,2463
2020-06-24,results,2352
2020-06-24,study,2204
2020-06-24,data,2177
2020-06-24,using,2006
2020-06-24,model,1920
2020-06-24,recognition,1785
2020-06-24,used,1543
2020-06-25,language,2474
2020-06-25,results,2371
2020-06-25,study,2225
2020-06-25,data,2189
2020-06-25,using,2019
2020-06-25,model,1938
2020-06-25,recognition,1795
2020-06-25,used,1558
2020-06-26,language,2490
2020-06-26,results,2382
2020-06-26,study,2231
2020-06-26,data,2190
2020-06-26,using,2020
2020-06-26,model,1941
2020-06-26,recognition,1795
2020-06-26,used,1558
2020-06-27,language,2504
2020-06-27,results,2384
2020-06-27,study,2231
2020-06-27,data,2190
2020-06-27,using,2023
2020-06-27,model,1941
2020-06-27,recognition,1795
2020-06-27,used,1558
2020-06-28,language,2504
2020-06-28,results,2386
2020-06-28,study,2233
2020-06-28,data,2190
2020-06-28,using,2023
2020-06-28,model,1941
2020-06-28,recognition,1796
2020-06-28,used,1558
2020-06-29,language,2511
2020-06-29,results,2397
2020-06-29,study,2244
2020-06-29,data,2199
2020-06-29,using,2035
2020-06-29,model,1951
2020-06-29,recognition,1800
2020-06-29,used,1564
2020-06-30,language,2547
2020-06-30,results,2418
2020-06-30,study,2281
2020-06-30,data,2230
2020-06-30,using,2050
2020-06-30,model,1974
2020-06-30,recognition,1814
2020-06-30,used,1597
2020-07-01,language,2696
2020-07-01,results,2555
2020-07-01,study,2367
2020-07-01,data,2367
2020-07-01,using,2178
2020-07-01,model,2080
2020-07-01,recognition,1945
2020-07-01,used,1713
2020-07-02,language,2717
2020-07-02,results,2581
2020-07-02,study,2397
2020-07-02,data,2385
2020-07-02,using,2185
2020-07-02,model,2085
2020-07-02,recognition,1958
2020-07-02,used,1729
2020-07-03,language,2733
2020-07-03,results,2596
2020-07-03,study,2418
2020-07-03,data,2394
2020-07-03,using,2201
2020-07-03,model,2091
2020-07-03,recognition,1971
2020-07-03,used,1742
2020-07-04,language,2734
2020-07-04,results,2598
2020-07-04,study,2419
2020-07-04,data,2396
2020-07-04,using,2203
2020-07-04,model,2092
2020-07-04,recognition,1972
2020-07-04,used,1742
2020-07-05,language,2734
2020-07-05,results,2600
2020-07-05,study,2420
2020-07-05,data,2397
2020-07-05,using,2204
2020-07-05,model,2092
2020-07-05,recognition,1972
2020-07-05,used,1742
2020-07-06,language,2755
2020-07-06,results,2613
2020-07-06,study,2439
2020-07-06,data,2406
2020-07-06,using,2209
2020-07-06,model,2108
2020-07-06,recognition,1981
2020-07-06,used,1746
2020-07-07,language,2761
2020-07-07,results,2620
2020-07-07,study,2445
2020-07-07,data,2410
2020-07-07,using,2214
2020-07-07,model,2109
2020-07-07,recognition,1999
2020-07-07,used,1756
2020-07-08,language,2774
2020-07-08,results,2630
2020-07-08,study,2449
2020-07-08,data,2411
2020-07-08,using,2220
2020-07-08,model,2110
2020-07-08,recognition,2004
2020-07-08,used,1762
2020-07-09,language,2778
2020-07-09,results,2640
2020-07-09,study,2457
2020-07-09,data,2423
2020-07-09,using,2222
2020-07-09,model,2133
2020-07-09,recognition,2009
2020-07-09,used,1768
2020-07-10,language,2785
2020-07-10,results,2653
2020-07-10,study,2476
2020-07-10,data,2430
2020-07-10,using,2229
2020-07-10,model,2143
2020-07-10,recognition,2017
2020-07-10,used,1777
2020-07-11,language,2789
2020-07-11,results,2654
2020-07-11,study,2477
2020-07-11,data,2432
2020-07-11,using,2231
2020-07-11,model,2146
2020-07-11,recognition,2017
2020-07-11,used,1777
2020-07-12,language,2793
2020-07-12,results,2662
2020-07-12,study,2479
2020-07-12,data,2442
2020-07-12,using,2235
2020-07-12,model,2149
2020-07-12,recognition,2020
2020-07-12,used,1781
2020-07-13,language,2799
2020-07-13,results,2673
2020-07-13,study,2481
2020-07-13,data,2449
2020-07-13,using,2243
2020-07-13,model,2151
2020-07-13,recognition,2031
2020-07-13,used,1788
2020-07-14,language,2808
2020-07-14,results,2688
2020-07-14,study,2497
2020-07-14,data,2466
2020-07-14,using,2256
2020-07-14,model,2155
2020-07-14,recognition,2032
2020-07-14,used,1794
2020-07-15,language,2831
2020-07-15,results,2695
2020-07-15,study,2505
2020-07-15,data,2473
2020-07-15,using,2265
2020-07-15,model,2160
2020-07-15,recognition,2033
2020-07-15,used,1808
2020-07-16,language,2834
2020-07-16,results,2711
2020-07-16,study,2513
2020-07-16,data,2480
2020-07-16,using,2279
2020-07-16,model,2178
2020-07-16,recognition,2040
2020-07-16,used,1814
2020-07-17,language,2844
2020-07-17,results,2722
2020-07-17,study,2518
2020-07-17,data,2485
2020-07-17,using,2288
2020-07-17,model,2187
2020-07-17,recognition,2054
2020-07-17,used,1818
2020-07-18,language,2844
2020-07-18,results,2724
2020-07-18,study,2520
2020-07-18,data,2485
2020-07-18,using,2288
2020-07-18,model,2190
2020-07-18,recognition,2054
2020-07-18,used,1819
2020-07-19,language,2844
2020-07-19,results,2725
2020-07-19,study,2520
2020-07-19,data,2488
2020-07-19,using,2291
2020-07-19,model,2190
2020-07-19,recognition,2054
2020-07-19,used,1819
2020-07-20,language,2866
2020-07-20,results,2732
2020-07-20,study,2530
2020-07-20,data,2503
2020-07-20,using,2298
2020-07-20,model,2193
2020-07-20,recognition,2060
2020-07-20,used,1830
2020-07-21,language,2868
2020-07-21,results,2744
2020-07-21,study,2543
2020-07-21,data,2513
2020-07-21,using,2300
2020-07-21,model,2195
2020-07-21,recognition,2060
2020-07-21,used,1836
2020-07-22,language,2886
2020-07-22,results,2754
2020-07-22,study,2558
2020-07-22,data,2523
2020-07-22,using,2315
2020-07-22,model,2200
2020-07-22,recognition,2064
2020-07-22,used,1845
2020-07-23,language,2918
2020-07-23,results,2759
2020-07-23,study,2570
2020-07-23,data,2524
2020-07-23,using,2317
2020-07-23,model,2201
2020-07-23,recognition,2068
2020-07-23,used,1848
2020-07-24,language,2932
2020-07-24,results,2769
2020-07-24,study,2577
2020-07-24,data,2525
2020-07-24,using,2322
2020-07-24,model,2202
2020-07-24,recognition,2081
2020-07-24,used,1852
2020-07-25,language,2936
2020-07-25,results,2775
2020-07-25,study,2581
2020-07-25,data,2534
2020-07-25,using,2330
2020-07-25,model,2217
2020-07-25,recognition,2084
2020-07-25,used,1856
2020-07-26,language,2941
2020-07-26,results,2778
2020-07-26,study,2581
2020-07-26,data,2534
2020-07-26,using,2333
2020-07-26,model,2217
2020-07-26,recognition,2084
2020-07-26,used,1856
2020-07-27,language,2942
2020-07-27,results,2781
2020-07-27,study,2585
2020-07-27,data,2542
2020-07-27,using,2338
2020-07-27,model,2219
2020-07-27,recognition,2097
2020-07-27,used,1861
2020-07-28,language,2972
2020-07-28,results,2793
2020-07-28,study,2600
2020-07-28,data,2547
2020-07-28,using,2351
2020-07-28,model,2226
2020-07-28,recognition,2106
2020-07-28,used,1866
2020-07-29,language,2992
2020-07-29,results,2807
2020-07-29,study,2619
2020-07-29,data,2563
2020-07-29,using,2367
2020-07-29,model,2234
2020-07-29,recognition,2113
2020-07-29,used,1882
2020-07-30,language,3007
2020-07-30,results,2820
2020-07-30,study,2638
2020-07-30,data,2578
2020-07-30,using,2374
2020-07-30,model,2242
2020-07-30,recognition,2119
2020-07-30,used,1904
2020-07-31,language,3032
2020-07-31,results,2842
2020-07-31,study,2654
2020-07-31,data,2608
2020-07-31,using,2387
2020-07-31,model,2267
2020-07-31,recognition,2129
2020-07-31,used,1929
2020-08-01,language,3098
2020-08-01,results,2891
2020-08-01,study,2713
2020-08-01,data,2647
2020-08-01,using,2437
2020-08-01,model,2312
2020-08-01,recognition,2188
2020-08-01,used,1989
2020-08-02,language,3100
2020-08-02,results,2891
2020-08-02,study,2714
2020-08-02,data,2647
2020-08-02,using,2437
2020-08-02,model,2312
2020-08-02,recognition,2188
2020-08-02,used,1989
2020-08-03,language,3108
2020-08-03,results,2905
2020-08-03,study,2729
2020-08-03,data,2662
2020-08-03,using,2454
2020-08-03,model,2335
2020-08-03,recognition,2190
2020-08-03,used,2005
2020-08-04,language,3123
2020-08-04,results,2920
2020-08-04,study,2737
2020-08-04,data,2675
2020-08-04,using,2463
2020-08-04,model,2340
2020-08-04,recognition,2201
2020-08-04,used,2011
2020-08-05,language,3150
2020-08-05,results,2938
2020-08-05,study,2756
2020-08-05,data,2686
2020-08-05,using,2474
2020-08-05,model,2357
2020-08-05,recognition,2210
2020-08-05,used,2024
2020-08-06,language,3159
2020-08-06,results,2949
2020-08-06,study,2764
2020-08-06,data,2697
2020-08-06,using,2486
2020-08-06,model,2372
2020-08-06,recognition,2222
2020-08-06,used,2027
2020-08-07,language,3165
2020-08-07,results,2963
2020-08-07,study,2770
2020-08-07,data,2711
2020-08-07,using,2500
2020-08-07,model,2382
2020-08-07,recognition,2232
2020-08-07,used,2032
2020-08-08,language,3166
2020-08-08,results,2970
2020-08-08,study,2772
2020-08-08,data,2715
2020-08-08,using,2514
2020-08-08,model,2387
2020-08-08,recognition,2235
2020-08-08,used,2039
2020-08-09,language,3169
2020-08-09,results,2974
2020-08-09,study,2772
2020-08-09,data,2720
2020-08-09,using,2520
2020-08-09,model,2394
2020-08-09,recognition,2239
2020-08-09,used,2039
2020-08-10,language,3176
2020-08-10,results,2987
2020-08-10,study,2792
2020-08-10,data,2734
2020-08-10,using,2536
2020-08-10,model,2407
2020-08-10,recognition,2252
2020-08-10,used,2047
2020-08-11,language,3190
2020-08-11,results,3002
2020-08-11,study,2801
2020-08-11,data,2757
2020-08-11,using,2546
2020-08-11,model,2427
2020-08-11,recognition,2256
2020-08-11,used,2060
2020-08-12,language,3218
2020-08-12,results,3020
2020-08-12,study,2817
2020-08-12,data,2784
2020-08-12,using,2557
2020-08-12,model,2444
2020-08-12,recognition,2264
2020-08-12,used,2070
2020-08-13,language,3223
2020-08-13,results,3032
2020-08-13,study,2828
2020-08-13,data,2791
2020-08-13,using,2566
2020-08-13,model,2461
2020-08-13,recognition,2270
2020-08-13,used,2072
2020-08-14,language,3238
2020-08-14,results,3035
2020-08-14,study,2830
2020-08-14,data,2796
2020-08-14,using,2573
2020-08-14,model,2472
2020-08-14,recognition,2273
2020-08-14,used,2076
2020-08-15,language,3240
2020-08-15,results,3038
2020-08-15,study,2831
2020-08-15,data,2804
2020-08-15,using,2575
2020-08-15,model,2472
2020-08-15,recognition,2276
2020-08-15,used,2076
2020-08-16,language,3240
2020-08-16,results,3040
2020-08-16,study,2833
2020-08-16,data,2807
2020-08-16,using,2576
2020-08-16,model,2477
2020-08-16,recognition,2278
2020-08-16,used,2080
2020-08-17,language,3263
2020-08-17,results,3061
2020-08-17,study,2844
2020-08-17,data,2822
2020-08-17,using,2590
2020-08-17,model,2492
2020-08-17,recognition,2291
2020-08-17,used,2090
2020-08-18,language,3273
2020-08-18,results,3068
2020-08-18,study,2851
2020-08-18,data,2825
2020-08-18,using,2602
2020-08-18,model,2500
2020-08-18,recognition,2297
2020-08-18,used,2094
2020-08-19,language,3282
2020-08-19,results,3074
2020-08-19,study,2858
2020-08-19,data,2826
2020-08-19,using,2606
2020-08-19,model,2507
2020-08-19,recognition,2301
2020-08-19,used,2101
2020-08-20,language,3290
2020-08-20,results,3080
2020-08-20,study,2863
2020-08-20,data,2836
2020-08-20,using,2608
2020-08-20,model,2510
2020-08-20,recognition,2309
2020-08-20,used,2110
2020-08-21,language,3292
2020-08-21,results,3083
2020-08-21,study,2866
2020-08-21,data,2841
2020-08-21,using,2613
2020-08-21,model,2512
2020-08-21,recognition,2313
2020-08-21,used,2114
2020-08-22,language,3294
2020-08-22,results,3083
2020-08-22,study,2867
2020-08-22,data,2841
2020-08-22,using,2614
2020-08-22,model,2512
2020-08-22,recognition,2313
2020-08-22,used,2114
2020-08-23,language,3295
2020-08-23,results,3088
2020-08-23,study,2868
2020-08-23,data,2841
2020-08-23,using,2614
2020-08-23,model,2520
2020-08-23,recognition,2314
2020-08-23,used,2116
2020-08-24,language,3303
2020-08-24,results,3092
2020-08-24,study,2870
2020-08-24,data,2849
2020-08-24,using,2621
2020-08-24,model,2531
2020-08-24,recognition,2319
2020-08-24,used,2118
2020-08-25,language,3307
2020-08-25,results,3102
2020-08-25,study,2880
2020-08-25,data,2851
2020-08-25,using,2626
2020-08-25,model,2537
2020-08-25,recognition,2322
2020-08-25,used,2124
2020-08-26,language,3310
2020-08-26,results,3107
2020-08-26,study,2887
2020-08-26,data,2858
2020-08-26,using,2628
2020-08-26,model,2537
2020-08-26,recognition,2326
2020-08-26,used,2131
2020-08-27,language,3328
2020-08-27,results,3117
2020-08-27,study,2893
2020-08-27,data,2874
2020-08-27,using,2641
2020-08-27,model,2549
2020-08-27,recognition,2329
2020-08-27,used,2143
2020-08-28,language,3341
2020-08-28,results,3122
2020-08-28,study,2903
2020-08-28,data,2884
2020-08-28,using,2646
2020-08-28,model,2553
2020-08-28,recognition,2338
2020-08-28,used,2149
2020-08-29,language,3345
2020-08-29,results,3123
2020-08-29,study,2907
2020-08-29,data,2890
2020-08-29,using,2648
2020-08-29,model,2555
2020-08-29,recognition,2340
2020-08-29,used,2152
2020-08-30,language,3352
2020-08-30,results,3130
2020-08-30,study,2922
2020-08-30,data,2910
2020-08-30,using,2655
2020-08-30,model,2577
2020-08-30,recognition,2347
2020-08-30,used,2161
2020-08-31,language,3356
2020-08-31,results,3136
2020-08-31,study,2925
2020-08-31,data,2915
2020-08-31,using,2660
2020-08-31,model,2581
2020-08-31,recognition,2361
2020-08-31,used,2172
2020-09-01,language,3412
2020-09-01,results,3215
2020-09-01,study,2990
2020-09-01,data,2962
2020-09-01,using,2725
2020-09-01,model,2637
2020-09-01,recognition,2433
2020-09-01,used,2213
2020-09-02,language,3429
2020-09-02,results,3226
2020-09-02,study,3002
2020-09-02,data,2984
2020-09-02,using,2739
2020-09-02,model,2648
2020-09-02,recognition,2444
2020-09-02,used,2231
2020-09-03,language,3449
2020-09-03,results,3239
2020-09-03,study,3016
2020-09-03,data,2990
2020-09-03,using,2753
2020-09-03,model,2661
2020-09-03,recognition,2467
2020-09-03,used,2243
2020-09-04,language,3457
2020-09-04,results,3254
2020-09-04,study,3033
2020-09-04,data,3007
2020-09-04,using,2766
2020-09-04,model,2671
2020-09-04,recognition,2478
